"timestamp","vcserver","cluster","resourcepool","folder","vmhost","vmname","persistentid","id","application","powerstate","connectionstate","gueststate","version","numcpu","memorymb","provisionedspacegb","usedspacegb","guestfullname","toolstatus","toolsversion","toolsrunningstatus","hostname","ipaddress","storagecommitted","storageuncommitted","boottime","suspendtime","suspendinterval","createdtime","createdby","qtynics","datacenter","service","instance","tier","hz","ppm","owner"
"2013-07-24 08:05:58","vc-dev-1.vmware.com",,"Resources",,"wdc-devtest3-4.vmware.com","b2b-ftpclient","50184422-5682-4601-8dc8-59ce391f263a","VirtualMachine-vm-12766","","PoweredOn","connected","Running","v7","1","1024","13.04458","13.04458","Other 2.6.x Linux (64-bit)","toolsOld","8193","guestToolsRunning","b2b-ftpclient.vmware.com","10.128.81.230","14006506281","0",,,"0",,,"1","North America Remote Sites","","","","","",""
"2013-07-24 08:05:58","vc-dev-1.vmware.com",,"Patch Management",,"wdc-loadtest-vmg1-2.vmware.com","ora-lt-pmgmt-d1","50049cdc-69fe-14d8-bf60-9d03a6af6dab","VirtualMachine-vm-3389","","PoweredOn","connected","Running","v8","2","6192","102.6503","102.6503","Oracle Linux 4/5/6 (64-bit)","toolsOld","8384","guestToolsRunning","ora-lt-pmgmt-d1.vmware.com","10.128.36.61","110219952129","0",,,"0",,,"1","North America Remote Sites","","","","","",""
"2013-07-24 08:05:58","vc-dev-1.vmware.com",,"CBR",,"wdc-loadtest-vmg1-2.vmware.com","cbr-lt-solr-2","5018bc3f-f48f-1fc4-2a51-1437e974dcfe","VirtualMachine-vm-19887","","PoweredOn","connected","Running","v8","4","4096","64.42245","62.34433","Oracle Linux 4/5/6 (64-bit)","toolsOld","8389","guestToolsRunning","cbr-lt-solr-2.vmware.com","10.128.37.152","66941719326","2231369728",,,"0",,,"1","North America Remote Sites","","","","","",""
"2013-07-24 08:05:58","vc-dev-1.vmware.com",,"Resources",,"wdc-devtest4-2.vmware.com","s2-dev1-lrp-2","502125c7-b599-66e8-e0f9-482121568726","VirtualMachine-vm-17466","","PoweredOn","connected","Running","v8","2","8192","65.40031","65.40031","Oracle Linux 4/5/6 (64-bit)","toolsOld","8384","guestToolsRunning","s2-dev1-lrp-2.vmware.com","10.128.82.227","70223046137","0","6/17/2013 9:38:48 PM",,"0",,,"1","North America Remote Sites","","","","","",""
"2013-07-24 08:05:58","vc-dev-1.vmware.com",,"Resources",,"wdc-devtest4-8.vmware.com","jogi-test-1","50186c0a-4fba-db32-3408-e1dc01bfdb90","VirtualMachine-vm-17449","","PoweredOn","connected","Running","v8","2","2048","30.09089","30.09089","Red Hat Enterprise Linux 5 (64-bit)","toolsOld","8290","guestToolsRunning","jogi-test-1","10.128.95.239","32309848531","0",,,"0",,,"1","North America Remote Sites","","","","","",""
"2013-07-24 08:05:58","vc-dev-1.vmware.com",,"CBR",,"wdc-loadtest-vmg1-4.vmware.com","cbr-lt-solr-1","50181035-ed12-428c-cee3-a92fbed37352","VirtualMachine-vm-19886","","PoweredOn","connected","Running","v8","4","4096","64.4227","62.26254","Oracle Linux 4/5/6 (64-bit)","toolsOld","8389","guestToolsRunning","cbr-lt-solr-1.vmware.com","10.128.37.151","66853891090","2319450112",,,"0",,,"1","North America Remote Sites","","","","","",""
"2013-07-24 08:05:58","vc-dev-1.vmware.com",,"Resources",,"wdc-devtest4-7.vmware.com","s2-dev1-lrp-1","50212ab3-aa1a-a69f-1bb4-3f51c88bf646","VirtualMachine-vm-17465","","PoweredOn","connected","Running","v8","2","8192","65.40043","65.40043","Oracle Linux 4/5/6 (64-bit)","toolsOld","8384","guestToolsRunning","s2-dev1-lrp-1.vmware.com","10.128.82.226","70223173812","0",,,"0",,,"1","North America Remote Sites","","","","","",""
"2013-07-24 08:05:58","vc-dev-1.vmware.com",,"BI",,"wdc-devtest4-5.vmware.com","inf-qa3-biinf-a1","5018ee76-a960-e508-3a4a-520dfa31d2e7","VirtualMachine-vm-18165","","PoweredOn","connected","Running","v8","8","16384","592.4063","195.7666","Oracle Linux 4/5/6 (64-bit)","toolsOld","8389","guestToolsRunning","inf-qa3-biinf-a1.vmware.com","10.128.83.57","210202791531","425888579584","7/2/2013 7:48:57 PM",,"0",,,"1","North America Remote Sites","","","","","",""
"2013-07-24 08:05:58","vc-dev-1.vmware.com",,"vISL",,"wdc-uat-vmg1-3.vmware.com","visl-uat-ml1","50181603-853b-8807-6a3d-6be136a05485","VirtualMachine-vm-19236","","PoweredOn","connected","Running","v8","4","12032","518.4529","518.4529","Oracle Linux 4/5/6 (64-bit)","toolsOld","8389","guestToolsRunning","visl-uat-ml1.vmware.com","10.130.45.122","556684536085","0",,,"0",,,"1","North America Remote Sites","","","","","",""
"2013-07-24 08:05:58","vc-dev-1.vmware.com",,"BI",,"wdc-devtest4-10.vmware.com","inf-qa2-biinf-a1","50187b75-681f-e31d-b74d-0a045b98768a","VirtualMachine-vm-19451","","PoweredOn","connected","Running","Unknown","8","16384","590.0584","590.0584","CentOS 4/5/6 (64-bit)","toolsOk","9216","guestToolsRunning","inf-qa2-biinf-a1","10.128.83.121","633570412615","0",,,"0",,,"1","North America Remote Sites","","","","","",""
"2013-07-24 08:05:58","vc-dev-1.vmware.com",,"EBS",,"wdc-lt-vmg1-6.vmware.com","s2-lt-ebssso-1","501804b8-b85c-096f-828e-ffd8c7ce5951","VirtualMachine-vm-19725","","PoweredOn","connected","Running","v8","2","4096","39.04585","39.04585","CentOS 4/5/6 (64-bit)","toolsOld","8389","guestToolsRunning","s2-lt-ebssso-1.vmware.com","10.128.37.73","41925163507","0",,,"0",,,"1","North America Remote Sites","","","","","",""
"2013-07-24 08:05:58","vc-dev-1.vmware.com",,"Resources",,"wdc-uat-vmg1-4.vmware.com","serenity-staging","5018bf01-20cb-a210-5284-c81201431112","VirtualMachine-vm-18518","","PoweredOn","connected","Running","v8","2","8192","109.0461","109.0461","Ubuntu Linux (64-bit)","toolsOld","8389","guestToolsRunning","serenity-staging","10.130.45.51","117087394022","0",,,"0",,,"1","North America Remote Sites","","","","","",""
"2013-07-24 08:05:58","vc-dev-1.vmware.com",,"Resources",,"wdc-devtest4-7.vmware.com","vcbm-beta","501861a6-098a-0820-9bb6-d31ba816c6be","VirtualMachine-vm-21116","","PoweredOn","connected","Running","v7","2","4096","52.09001","52.09001","SUSE Linux Enterprise 11 (64-bit)","toolsOld","8384","guestToolsRunning","vcbm-beta","10.128.83.242","55931219803","0","6/21/2013 10:58:32 PM",,"0",,,"1","North America Remote Sites","","","","","",""
"2013-07-24 08:05:58","vc-dev-1.vmware.com",,"EBS",,"wdc-lt-vmg1-6.vmware.com","s2-lt-ebssso-2","5018ae86-c585-4983-b5dd-0e099a0e980e","VirtualMachine-vm-19726","","PoweredOn","connected","Running","v8","2","4096","39.0459","39.0459","CentOS 4/5/6 (64-bit)","toolsOld","8389","guestToolsRunning","s2-lt-ebssso-2.vmware.com","10.128.37.74","41925213069","0",,,"0",,,"1","North America Remote Sites","","","","","",""
"2013-07-24 08:05:58","vc-dev-1.vmware.com",,"Resources",,"wdc-devtest1-1.vmware.com","vShield-FW-wdc-devtest1-1.vmware.com","50182523-f13e-ac13-b6d7-957f19a42091","VirtualMachine-vm-17996","","PoweredOff","connected","NotRunning","v7","2","1024","5.151817","5.000389",,"toolsNotRunning","2147483647","guestToolsNotRunning","vShield-FW-wdc-devtest1-1.vmware.com","10.128.94.29","5369126923","162594816",,,"0",,,"3","North America Remote Sites","","","","","",""
"2013-07-24 08:05:58","vc-dev-1.vmware.com",,"EBS",,"wdc-devtest4-7.vmware.com","ora-poc-ebs-app-2","501879ba-8568-6fb8-c0c3-5bfa7012ee0b","VirtualMachine-vm-17622","","PoweredOn","connected","NotRunning","v8","2","8192","63.05265","42.06827","Other 2.6.x Linux (64-bit)","toolsNotInstalled","0","guestToolsNotRunning",,,"45170464216","22531801088",,,"0",,,"1","North America Remote Sites","","","","","",""
"2013-07-24 08:05:58","vc-dev-1.vmware.com",,"Infrastructure",,"wdc-devtest1-14.vmware.com","vc-dev-ConfigControl","525f6645-cb26-c906-ab98-3fef3c1389bb","VirtualMachine-vm-15365","","PoweredOn","connected","Running","v8","2","4096","12.04556","12.04556","Other 2.6.x Linux (64-bit)","toolsOk","2147483647","guestToolsRunning","vc-dev-ConfigControl","10.128.81.88","12933824220","0",,,"0",,,"1","North America Remote Sites","","","","","",""
"2013-07-24 08:05:58","vc-dev-1.vmware.com",,"BI",,"wdc-devtest4-1.vmware.com","olap-dev-bi-a1","50183760-cecf-08b9-e7c0-759ccfa32e97","VirtualMachine-vm-19583","","PoweredOn","connected","Running","v7","8","18184","464.2026","462.145","Oracle Linux 4/5/6 (64-bit)","toolsOld","8295","guestToolsRunning","olap-dev-bi-a1.vmware.com","10.128.83.114","496224398186","2209349632",,,"0",,,"1","North America Remote Sites","","","","","",""
"2013-07-24 08:05:58","vc-dev-1.vmware.com",,"Resources",,"wdc-devtest4-2.vmware.com","ora-lt-ilog-d1","50185546-a602-58da-2146-cdfa788b1e92","VirtualMachine-vm-13753","","PoweredOn","connected","Running","v8","2","4096","330.4004","330.4004","Oracle Linux 4/5/6 (64-bit)","toolsOld","8384","guestToolsRunning","ora-lt-ilog-d1.vmware.com","10.128.82.241","354764716246","0","6/17/2013 9:48:53 PM",,"0",,,"1","North America Remote Sites","","","","","",""
"2013-07-24 08:05:58","vc-dev-1.vmware.com",,"Resources",,"wdc-lt-vmg1-6.vmware.com","ora-lt-ignite-d1","5018fb04-75b1-9348-d07e-3cd67cf8d67d","VirtualMachine-vm-21213","","PoweredOn","connected","NotRunning","v8","4","16384","341.0478","341.0478",,"toolsNotInstalled","0","guestToolsNotRunning",,,"366197250805","0",,,"0",,,"1","North America Remote Sites","","","","","",""
"2013-07-24 08:05:58","vc-dev-1.vmware.com",,"EBS",,"wdc-devtest4-4.vmware.com","ora-poc-ebs-app-1","501879c1-24e5-d92b-13a3-941045c57e01","VirtualMachine-vm-17611","","PoweredOn","connected","Running","v8","2","8192","63.05268","42.05366","Oracle Linux 4/5/6 (32-bit)","toolsOld","8389","guestToolsRunning","ora-poc-ebs-app-1.vmware.com","10.128.82.97","45154774273","22547529728",,,"0",,,"1","North America Remote Sites","","","","","",""
"2013-07-24 08:05:58","vc-dev-1.vmware.com",,"BI",,"wdc-devtest4-10.vmware.com","idr-dev-biidr-a1","5018948c-2e18-bd50-e518-0edcf238b85c","VirtualMachine-vm-17841","","PoweredOn","connected","Running","v8","2","4096","467.4004","467.1543","Oracle Linux 4/5/6 (64-bit)","toolsOld","8389","guestToolsRunning","idr-dev-biidr-a1.vmware.com","10.128.83.34","501603145965","264241152",,,"0",,,"1","North America Remote Sites","","","","","",""
"2013-07-24 08:05:58","vc-dev-1.vmware.com",,"Resources",,"wdc-devtest3-7.vmware.com","ignite-dev-app-1","5018c09e-0b9e-4e9a-aa67-046f58a1e86a","VirtualMachine-vm-21096","","PoweredOn","connected","NotRunning","v8","2","8192","101.0458","101.0458",,"toolsNotInstalled","0","guestToolsNotRunning",,,"108497065162","0",,,"0",,,"1","North America Remote Sites","","","","","",""
"2013-07-24 08:05:58","vc-dev-1.vmware.com",,"Symphony",,"wdc-loadtest-vmg1-2.vmware.com","web-lt-sso-2","5018d583-a17d-b4e2-822a-e3ac50fda57b","VirtualMachine-vm-13691","","PoweredOn","connected","Running","v8","1","1024","78.60239","78.60239","Oracle Linux 4/5/6 (32-bit)","toolsOld","8384","guestToolsRunning","web-lt-sso-2.vmware.com","10.128.37.37","84398681923","0",,,"0",,,"1","North America Remote Sites","","","","","",""
"2013-07-24 08:05:58","vc-dev-1.vmware.com",,"Resources",,"wdc-devtest1-9.vmware.com","store-dbrepo2-Ub","50214e65-af6c-5cf4-98b1-c446c35e31f2","VirtualMachine-vm-13156","","PoweredOn","connected","Running","v7","4","12288","444.0477","444.0477","Microsoft Windows Server 2003 (64-bit)","toolsOld","8290","guestToolsRunning","store-dbrepo2.vmware.com","10.128.81.2","476792541796","0",,,"0",,,"1","North America Remote Sites","","","","","",""
"2013-07-24 08:05:58","vc-dev-1.vmware.com",,"Symphony",,"wdc-loadtest-vmg1-3.vmware.com","web-lt-sso-1","5018eaae-1057-8134-feed-ca8b5925f3e8","VirtualMachine-vm-13689","","PoweredOn","connected","Running","v8","1","1024","75.60217","75.60217","Oracle Linux 4/5/6 (32-bit)","toolsOld","8384","guestToolsRunning","web-lt-sso-1.vmware.com","10.128.37.36","81177206400","0",,,"0",,,"1","North America Remote Sites","","","","","",""
"2013-07-24 08:05:58","vc-dev-1.vmware.com",,"Horizon",,"wdc-devtest4-1.vmware.com","hrzn-stg-ec-2","5018ea63-217d-0d37-8c12-44bdbd6a860f","VirtualMachine-vm-16932","","PoweredOn","connected","Running","v7","2","2048","30.0907","30.0907","SUSE Linux Enterprise 11 (64-bit)","toolsOk","2147483647","guestToolsRunning","hrzn-stg-ec-2","10.128.82.163","32309638148","0",,,"0",,,"1","North America Remote Sites","","","","","",""
"2013-07-24 08:05:58","vc-dev-1.vmware.com",,"Web",,"wdc-devtest1-8.vmware.com","wwwapps-dev3-web-1","5018c904-1cf1-49b9-80c4-9247c06704c7","VirtualMachine-vm-11303","","PoweredOn","connected","Running","v8","2","3072","45.0456","45.0456","CentOS 4/5/6 (64-bit)","toolsOld","8384","guestToolsRunning","wwwapps-dev3-web-1.vmware.com","10.128.81.152","48367348689","0",,,"0",,,"1","North America Remote Sites","","","","","",""
