"timestamp","vcserver","cluster","resourcepool","folder","vmhost","vmname","persistentid","id","application","powerstate","connectionstate","gueststate","version","numcpu","memorymb","provisionedspacegb","usedspacegb","guestfullname","toolstatus","toolsversion","toolsrunningstatus","hostname","ipaddress","storagecommitted","storageuncommitted","boottime","suspendtime","suspendinterval","createdtime","createdby","qtynics","datacenter","service","instance","tier","hz","ppm","owner"
"2013-12-10 01:30:51","vc-dev-1.vmware.com",,"Resources",,"wdc-test-greenplum-02.vmware.com","gp-dev1-ss06","501832da-ca08-245e-b4a7-739f06990946","VirtualMachine-vm-21510","","PoweredOn","connected","Running","v7","6","24576","1800.894943979568779468536377","1798.250412729568779468536377","CentOS 4/5/6 (64-bit)","toolsOk","9221","guestToolsRunning","gp-dev1-ss06.vmware.com","10.128.10.76","1930856678173","2839543808",,,"0",,,"3","North America Remote Sites","","","","","",""
"2013-12-10 01:30:51","vc-dev-1.vmware.com",,"Resources",,"wdc-test-greenplum-02.vmware.com","gp-dev1-ss07","50182b2e-df57-8091-fd42-229123a72308","VirtualMachine-vm-21511","","PoweredOn","connected","Running","v7","6","24576","1800.8951288545504212379455566","1798.2906366670504212379455566","CentOS 4/5/6 (64-bit)","toolsOk","9221","guestToolsRunning","gp-dev1-ss07.vmware.com","10.128.10.77","1930899868297","2796552192",,,"0",,,"3","North America Remote Sites","","","","","",""
"2013-12-10 01:30:51","vc-dev-1.vmware.com",,"Resources",,"wdc-devtest3-5.vmware.com","b2b-ftpclient","50184422-5682-4601-8dc8-59ce391f263a","VirtualMachine-vm-12766","","PoweredOff","connected","NotRunning","v7","1","1024","13.364915372803807258605957031","12.000627042725682258605957031","Other 2.6.x Linux (64-bit)","toolsNotRunning","8193","guestToolsNotRunning","b2b-ftpclient.vmware.com","10.128.81.230","12885575170","1464893440","9/27/2013 4:48:08 AM",,"0",,,"1","North America Remote Sites","","","","","",""
"2013-12-10 01:30:51","vc-dev-1.vmware.com",,"Resources",,"wdc-loadtest-vmg1-2.vmware.com","ora-lt-pmgmt-d1","50049cdc-69fe-14d8-bf60-9d03a6af6dab","VirtualMachine-vm-3389","","PoweredOn","connected","Running","v10","2","6192","103.09673458524048328399658203","103.09673356171697378158569336","Oracle Linux 4/5/6 (64-bit)","toolsOk","9344","guestToolsRunning","ora-lt-pmgmt-d1.vmware.com","10.128.36.61","110699274743","1099",,,"0",,,"1","North America Remote Sites","","","","","",""
"2013-12-10 01:30:51","vc-dev-1.vmware.com",,"Resources",,"wdc-loadtest-vmg1-5.vmware.com","cbr-lt-solr-2","5018bc3f-f48f-1fc4-2a51-1437e974dcfe","VirtualMachine-vm-19887","","PoweredOn","connected","Running","v8","4","4096","64.571322667412459850311279297","64.571321247145533561706542969","Oracle Linux 4/5/6 (64-bit)","toolsOld","8389","guestToolsRunning","cbr-lt-solr-2.vmware.com","10.128.37.152","69332928254","1525",,,"0",,,"1","North America Remote Sites","","","","","",""
"2013-12-10 01:30:51","vc-dev-1.vmware.com",,"Resources",,"wdc-devtest4-7.vmware.com","s2-dev1-lrp-2","502125c7-b599-66e8-e0f9-482121568726","VirtualMachine-vm-17466","","PoweredOn","connected","Running","v8","2","8192","65.400493202731013298034667969","65.400493202731013298034667969","Oracle Linux 4/5/6 (64-bit)","toolsOld","8384","guestToolsRunning","s2-dev1-lrp-2.vmware.com","10.128.82.227","70223244862","0",,,"0",,,"1","North America Remote Sites","","","","","",""
"2013-12-10 01:30:51","vc-dev-1.vmware.com",,"Resources",,"wdc-devtest4-10.vmware.com","jogi-test-1","50186c0a-4fba-db32-3408-e1dc01bfdb90","VirtualMachine-vm-17449","","PoweredOff","connected","NotRunning","v8","2","2048","30.228857448324561119079589844","28.000975063070654869079589844","Red Hat Enterprise Linux 5 (64-bit)","toolsNotRunning","8290","guestToolsNotRunning","jogi-test-1","10.128.95.239","30065818038","2392170496",,,"0",,,"1","North America Remote Sites","","","","","",""
"2013-12-10 01:30:51","vc-dev-1.vmware.com",,"Resources",,"wdc-loadtest-vmg1-11.vmware.com","cbr-lt-solr-1","50181035-ed12-428c-cee3-a92fbed37352","VirtualMachine-vm-19886","","PoweredOn","connected","Running","v8","4","4096","64.571221821941435337066650390","64.571220337413251399993896484","Oracle Linux 4/5/6 (64-bit)","toolsOld","8389","guestToolsRunning","cbr-lt-solr-1.vmware.com","10.128.37.151","69332819903","1594",,,"0",,,"1","North America Remote Sites","","","","","",""
"2013-12-10 01:30:51","vc-dev-1.vmware.com",,"Resources",,"wdc-devtest4-7.vmware.com","s2-dev1-lrp-1","50212ab3-aa1a-a69f-1bb4-3f51c88bf646","VirtualMachine-vm-17465","","PoweredOn","connected","Running","v8","2","8192","65.400544633157551288604736328","65.400544633157551288604736328","Oracle Linux 4/5/6 (64-bit)","toolsOld","8384","guestToolsRunning","s2-dev1-lrp-1.vmware.com","10.128.82.226","70223300085","0",,,"0",,,"1","North America Remote Sites","","","","","",""
"2013-12-10 01:30:51","vc-dev-1.vmware.com",,"Resources",,"wdc-devtest4-9.vmware.com","inf-qa3-biinf-a1","5018ee76-a960-e508-3a4a-520dfa31d2e7","VirtualMachine-vm-18165","","PoweredOff","connected","NotRunning","v8","8","16384","592.32395881600677967071533203","235.91796058602631092071533203","Oracle Linux 4/5/6 (64-bit)","toolsNotRunning","8389","guestToolsNotRunning","inf-qa3-biinf-a1.vmware.com","10.128.83.57","253314981314","382688026624",,,"0",,,"1","North America Remote Sites","","","","","",""
"2013-12-10 01:30:51","vc-dev-1.vmware.com",,"vISL",,"wdc-uat-vmg1-11.vmware.com","visl-uat-ml1","50181603-853b-8807-6a3d-6be136a05485","VirtualMachine-vm-19236","","PoweredOff","connected","NotRunning","v8","4","12032","518.63213888183236122131347656","506.34832540526986122131347656","Oracle Linux 4/5/6 (64-bit)","toolsNotRunning","8389","guestToolsNotRunning","visl-uat-ml1.vmware.com","10.130.45.122","543687374500","13189644288",,,"0",,,"1","North America Remote Sites","","","","","",""
"2013-12-10 01:30:51","vc-dev-1.vmware.com",,"Resources",,"wdc-devtest4-6.vmware.com","inf-qa2-biinf-a1","50187b75-681f-e31d-b74d-0a045b98768a","VirtualMachine-vm-19451","","PoweredOff","connected","NotRunning","v9","8","16384","589.9761015949770808219909668","573.0007674274966120719909668","CentOS 4/5/6 (64-bit)","toolsNotRunning","9216","guestToolsNotRunning","bi-dev-hadoop-a3.vmware.com","10.128.83.121","615254889171","18227126272",,,"0",,,"1","North America Remote Sites","","","","","",""
"2013-12-10 01:30:51","vc-dev-1.vmware.com",,"Resources",,"wdc-devtest1-11.vmware.com","aloha-test-w2 Do not power on","50187173-bde1-4086-f619-f87195be869a","VirtualMachine-vm-21366","","PoweredOff","connected","NotRunning","v8","2","4096","64.460443374700844287872314453","60.000909683294594287872314453",,"toolsNotRunning","9216","guestToolsNotRunning",,,"64425486205","4788387840","12/10/2013 3:29:10 AM",,"0",,,"1","North America Remote Sites","","","","","",""
"2013-12-10 01:30:51","vc-dev-1.vmware.com",,"Nonprod_Templates",,"wdc-itlab1-4.vmware.com","OEL-62-TEMPLATE-RITU-VERIFIED","5018686f-505e-2b3e-1c31-45b4bd9bc4b7","VirtualMachine-vm-20220","","PoweredOff","connected","NotRunning","v8","2","4096","40.152502739802002906799316406","36.001074517145752906799316406","Oracle Linux 4/5/6 (64-bit)","toolsNotRunning","8389","guestToolsNotRunning","OEL-6-2-64bit-generic","10.128.71.183","38655859418","4457562112",,,"0",,,"1","North America Remote Sites","","","","","",""
"2013-12-10 01:30:51","vc-dev-1.vmware.com",,"Resources",,"wdc-prd2-greenplum-07.vmware.com","obiee-sse2-bkg-a1","50187ebf-e258-c592-c020-a93a83de812b","VirtualMachine-vm-22158","","PoweredOff","connected","NotRunning","v10","8","32768","634.47078530956059694290161132","602.00106061063706874847412109","Oracle Linux 4/5/6 (64-bit)","toolsNotRunning","9344","guestToolsNotRunning","obiee-sse2-bkg-a1.vmware.com","10.128.10.235","646393716870","34864101423",,,"0",,,"1","North America Remote Sites","","","","","",""
"2013-12-10 01:30:51","vc-dev-1.vmware.com",,"Resources",,"wdc-devtest1-8.vmware.com","aloha-test-w1 Do not power on","50188f95-bbd5-127e-5d21-af2947ab9cbd","VirtualMachine-vm-21363","Aloha vCO","PoweredOff","connected","NotRunning","v8","2","4096","64.460501651279628276824951172","60.000967959873378276824951172",,"toolsNotRunning","9216","guestToolsNotRunning",,,"64425548779","4788387840","12/10/2013 3:29:04 AM",,"0",,,"1","North America Remote Sites","","","","1428770","",""
"2013-12-10 01:30:51","vc-dev-1.vmware.com",,"Resources",,"wdc-lt-vmg1-4.vmware.com","s2-lt-ebssso-1","501804b8-b85c-096f-828e-ffd8c7ce5951","VirtualMachine-vm-19725","","PoweredOn","connected","Running","v10","2","4096","39.108349232934415340423583984","39.108348255045711994171142578","CentOS 4/5/6 (64-bit)","toolsOk","9344","guestToolsRunning","s2-lt-ebssso-1.vmware.com","10.128.37.73","41992269189","1050","10/26/2013 3:12:55 PM",,"0",,,"1","North America Remote Sites","","","","","",""
